,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Flag_predict,Attrition_Flag_original
8235,45,F,3,Doctorate,Single,Less than $40K,Blue,27,1,6,3,2917.0,1523,1394.0,0.724,4878,92,0.804,0.522,0.00035857,0.99964,Existing Customer,Existing Customer
8236,39,F,3,Uneducated,Married,Unknown,Blue,30,6,3,4,3023.0,1348,1675.0,0.358,2219,44,0.63,0.446,0.99819,0.00181217,Existing Customer,Attrited Customer
8237,49,M,2,Doctorate,Married,$40K - $60K,Blue,31,2,2,2,1915.0,1545,370.0,0.775,3911,80,0.778,0.807,0.00016471,0.99984,Existing Customer,Existing Customer
8238,43,M,3,Graduate,Unknown,$40K - $60K,Blue,36,2,3,3,4878.0,2098,2780.0,0.665,5021,84,0.68,0.43,0.0003139,0.99969,Existing Customer,Existing Customer
8239,41,F,3,College,Married,Less than $40K,Blue,35,2,1,2,2066.0,1542,524.0,0.71,4887,76,0.617,0.746,5.5564e-05,0.99994,Existing Customer,Existing Customer
8240,53,F,1,High School,Married,$40K - $60K,Blue,39,2,3,3,2164.0,1115,1049.0,0.624,4341,69,0.643,0.515,0.00027604,0.99972,Existing Customer,Existing Customer
8241,42,F,5,Graduate,Unknown,Less than $40K,Blue,37,2,3,2,6250.0,1835,4415.0,0.644,4042,60,0.714,0.294,0.0001857,0.99981,Existing Customer,Existing Customer
8242,43,F,3,High School,Married,Less than $40K,Blue,24,2,2,1,1484.0,0,1484.0,0.532,4838,81,0.929,0.0,6.9242e-05,0.99993,Existing Customer,Existing Customer
8243,45,M,2,College,Unknown,$40K - $60K,Blue,36,1,1,1,4718.0,1591,3127.0,0.927,4598,80,1.0,0.337,3.2291e-05,0.99997,Existing Customer,Existing Customer
8244,44,F,2,Uneducated,Married,Less than $40K,Blue,28,2,2,0,2275.0,1265,1010.0,0.755,5626,77,1.081,0.556,4.317e-05,0.99996,Existing Customer,Existing Customer
8245,44,F,4,High School,Single,Less than $40K,Blue,40,2,1,2,1438.3,1169,269.3,0.558,4429,78,0.529,0.813,5.6153e-05,0.99994,Existing Customer,Existing Customer
8246,51,F,2,Graduate,Married,Less than $40K,Blue,43,1,3,3,3683.0,1039,2644.0,0.595,4684,86,0.755,0.282,0.00030251,0.9997,Existing Customer,Existing Customer
8247,38,F,1,High School,Divorced,Less than $40K,Blue,30,2,3,2,2722.0,1303,1419.0,0.391,4488,88,0.833,0.479,0.00016413,0.99984,Existing Customer,Existing Customer
8248,43,M,1,High School,Married,$80K - $120K,Silver,30,1,1,3,34516.0,2045,32471.0,0.59,4081,54,0.421,0.059,7.6378e-05,0.99992,Existing Customer,Existing Customer
8249,48,M,4,Graduate,Married,$60K - $80K,Blue,36,2,3,3,2072.0,1499,573.0,0.598,4091,71,0.651,0.723,0.00031726,0.99968,Existing Customer,Existing Customer
8250,53,M,4,Graduate,Married,$120K +,Blue,40,1,1,3,6383.0,1512,4871.0,0.558,4985,87,0.776,0.237,9.7154e-05,0.9999,Existing Customer,Existing Customer
8251,39,F,4,Unknown,Married,$40K - $60K,Blue,28,2,3,2,2725.0,2302,423.0,0.876,4714,81,0.8,0.845,0.00020735,0.99979,Existing Customer,Existing Customer
8252,47,F,5,Unknown,Married,Unknown,Blue,41,1,2,3,2675.0,1999,676.0,0.679,4138,64,0.561,0.747,0.00021724,0.99978,Existing Customer,Existing Customer
8253,42,M,3,College,Married,$60K - $80K,Blue,35,1,3,1,1438.3,0,1438.3,0.887,4246,83,0.804,0.0,0.00010944,0.99989,Existing Customer,Existing Customer
8254,50,M,5,Uneducated,Married,$120K +,Blue,36,2,2,1,13478.0,0,13478.0,0.929,4738,56,0.867,0.0,7.2863e-05,0.99993,Existing Customer,Existing Customer
8255,46,F,2,High School,Divorced,Less than $40K,Blue,41,1,2,2,2841.0,1807,1034.0,0.573,4144,73,0.78,0.636,0.00011065,0.99989,Existing Customer,Existing Customer
8256,33,F,1,Uneducated,Married,Less than $40K,Blue,23,2,2,3,1830.0,1777,53.0,0.639,5271,76,0.854,0.971,0.00018475,0.99982,Existing Customer,Existing Customer
8257,37,M,2,Doctorate,Single,$120K +,Blue,31,2,1,3,2360.0,1204,1156.0,0.539,3696,82,0.822,0.51,0.00013405,0.99987,Existing Customer,Existing Customer
8258,43,M,3,High School,Married,$60K - $80K,Blue,35,2,3,2,3717.0,1882,1835.0,0.796,4667,91,0.82,0.506,0.00018145,0.99982,Existing Customer,Existing Customer
8259,56,F,3,Graduate,Married,Less than $40K,Blue,45,2,3,4,1438.3,0,1438.3,0.315,1988,42,0.355,0.0,0.99814,0.00186317,Existing Customer,Attrited Customer
8260,42,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,2,1,1,2289.0,1195,1094.0,0.651,4955,83,0.627,0.522,3.5437e-05,0.99996,Existing Customer,Existing Customer
8261,56,F,1,Graduate,Married,Unknown,Blue,50,2,3,3,5338.0,0,5338.0,0.919,4139,69,0.865,0.0,0.00028395,0.99972,Existing Customer,Existing Customer
8262,44,F,3,Uneducated,Single,Less than $40K,Blue,32,2,2,1,1438.3,894,544.3,0.762,4687,85,0.932,0.622,7.3235e-05,0.99993,Existing Customer,Existing Customer
8263,40,M,1,Unknown,Married,$60K - $80K,Blue,27,1,3,3,2276.0,1372,904.0,0.564,4159,67,0.718,0.603,0.00031211,0.99969,Existing Customer,Existing Customer
8264,43,F,4,Graduate,Unknown,$40K - $60K,Blue,31,2,3,3,4091.0,1108,2983.0,0.774,5244,87,0.706,0.271,0.00031726,0.99968,Existing Customer,Existing Customer
8265,45,M,4,Unknown,Married,$80K - $120K,Blue,38,2,3,3,3798.0,1570,2228.0,0.916,4512,80,0.778,0.413,0.00034872,0.99965,Existing Customer,Existing Customer
8266,47,F,5,Unknown,Married,Less than $40K,Blue,42,1,2,1,1778.0,822,956.0,0.68,4189,80,0.667,0.462,7.7894e-05,0.99992,Existing Customer,Existing Customer
8267,38,F,3,High School,Single,Less than $40K,Blue,26,2,3,0,2920.0,2426,494.0,0.983,2750,41,0.367,0.831,0.98528,0.01472,Existing Customer,Attrited Customer
8268,49,F,1,Graduate,Married,Less than $40K,Blue,43,5,3,3,1938.0,0,1938.0,0.612,2870,49,0.75,0.0,0.99649,0.00350838,Existing Customer,Attrited Customer
8269,62,F,1,College,Divorced,Less than $40K,Blue,51,1,3,3,4049.0,1685,2364.0,0.597,3908,80,0.702,0.416,0.00027607,0.99972,Existing Customer,Existing Customer
8270,45,M,4,Doctorate,Married,$80K - $120K,Blue,39,2,3,2,1438.3,1162,276.3,0.539,4598,86,0.623,0.808,0.00027297,0.99973,Existing Customer,Existing Customer
8271,40,M,2,College,Single,$60K - $80K,Blue,28,1,2,3,10880.0,2025,8855.0,0.753,4957,90,0.765,0.186,0.00018612,0.99981,Existing Customer,Existing Customer
8272,51,M,4,Doctorate,Married,$60K - $80K,Blue,36,2,1,2,3451.0,2006,1445.0,0.555,4097,67,0.763,0.581,8.3588e-05,0.99992,Existing Customer,Existing Customer
8273,41,M,3,High School,Divorced,$60K - $80K,Blue,33,2,2,2,20749.0,2171,18578.0,0.842,4754,77,0.674,0.105,0.00011482,0.99989,Existing Customer,Existing Customer
8274,49,F,0,Post-Graduate,Single,Less than $40K,Blue,43,1,3,1,2481.0,1568,913.0,0.537,4466,69,0.533,0.632,0.00010953,0.99989,Existing Customer,Existing Customer
8275,61,M,0,High School,Single,$60K - $80K,Blue,53,1,3,3,2415.0,2050,365.0,0.499,4479,71,0.69,0.849,0.00025237,0.99975,Existing Customer,Existing Customer
8276,33,F,4,College,Single,Less than $40K,Blue,36,1,3,0,1438.3,0,1438.3,0.566,4641,85,0.7,0.0,6.7657e-05,0.99993,Existing Customer,Existing Customer
8277,45,F,4,Uneducated,Single,Unknown,Blue,40,1,2,2,7600.0,1574,6026.0,0.605,4240,67,0.396,0.207,0.00012274,0.99988,Existing Customer,Existing Customer
8278,35,F,3,Doctorate,Single,Less than $40K,Blue,27,2,2,3,1438.3,0,1438.3,0.62,5020,94,0.843,0.0,0.00028744,0.99971,Existing Customer,Existing Customer
8279,41,F,4,High School,Married,Less than $40K,Blue,29,2,2,2,2601.0,1861,740.0,0.794,5111,83,0.66,0.715,0.00011604,0.99988,Existing Customer,Existing Customer
8280,48,F,4,High School,Married,Unknown,Blue,44,1,2,1,2625.0,2517,108.0,0.702,4378,81,0.884,0.959,6.9982e-05,0.99993,Existing Customer,Existing Customer
8281,49,M,5,High School,Single,$60K - $80K,Blue,36,1,2,2,5578.0,0,5578.0,0.627,3459,53,0.71,0.0,0.00011423,0.99989,Existing Customer,Existing Customer
8282,52,F,2,Graduate,Married,Less than $40K,Blue,40,2,3,2,3698.0,0,3698.0,0.811,3763,82,0.864,0.0,0.00017987,0.99982,Existing Customer,Existing Customer
8283,51,F,2,Unknown,Married,$40K - $60K,Blue,36,2,3,2,1438.3,1141,297.3,0.69,4485,85,0.889,0.793,0.00019771,0.9998,Existing Customer,Existing Customer
8284,45,F,4,College,Unknown,Less than $40K,Blue,40,1,2,1,1795.0,1058,737.0,0.778,5575,73,0.738,0.589,6.9988e-05,0.99993,Existing Customer,Existing Customer
8285,42,F,2,Graduate,Single,Less than $40K,Blue,32,2,2,2,1933.0,1127,806.0,0.705,4833,71,0.69,0.583,0.00011382,0.99989,Existing Customer,Existing Customer
8286,41,M,3,Graduate,Married,$120K +,Blue,32,2,3,1,27169.0,0,27169.0,0.781,3906,87,0.977,0.0,0.00011256,0.99989,Existing Customer,Existing Customer
8287,30,F,0,Unknown,Single,Less than $40K,Blue,36,1,1,1,2367.0,1220,1147.0,1.04,5568,90,0.957,0.515,3.1329e-05,0.99997,Existing Customer,Existing Customer
8288,54,F,3,High School,Married,Less than $40K,Blue,36,2,2,1,5642.0,541,5101.0,0.742,4633,84,0.68,0.096,6.9242e-05,0.99993,Existing Customer,Existing Customer
8289,60,F,2,Graduate,Married,Less than $40K,Blue,36,1,2,2,3239.0,2356,883.0,0.621,4621,91,0.75,0.727,0.00011382,0.99989,Existing Customer,Existing Customer
8290,52,F,1,Unknown,Married,Less than $40K,Blue,36,1,1,3,3040.0,2517,523.0,0.774,4608,61,1.033,0.828,9.5577e-05,0.9999,Existing Customer,Existing Customer
8291,37,F,2,College,Single,$40K - $60K,Blue,32,2,1,3,3680.0,683,2997.0,0.85,4835,77,0.75,0.186,9.0064e-05,0.99991,Existing Customer,Existing Customer
8292,44,M,2,Graduate,Married,$60K - $80K,Blue,37,1,1,1,1787.0,0,1787.0,0.609,3912,79,0.975,0.0,3.3214e-05,0.99997,Existing Customer,Existing Customer
8293,52,M,2,Graduate,Married,$60K - $80K,Blue,36,2,3,1,4752.0,2437,2315.0,0.601,3946,63,0.75,0.513,0.00010848,0.99989,Existing Customer,Existing Customer
8294,46,F,3,Uneducated,Single,Unknown,Blue,35,2,3,3,1706.0,0,1706.0,0.726,2320,42,0.448,0.0,0.99691,0.00308778,Existing Customer,Attrited Customer
8295,45,F,2,Uneducated,Married,Unknown,Blue,36,2,1,3,8103.0,0,8103.0,0.986,5221,82,0.673,0.0,9.5249e-05,0.9999,Existing Customer,Existing Customer
8296,43,M,1,High School,Married,$60K - $80K,Blue,31,2,3,3,3764.0,1780,1984.0,0.79,4898,80,0.667,0.473,0.00027604,0.99972,Existing Customer,Existing Customer
8297,40,F,3,High School,Single,Less than $40K,Blue,35,6,3,5,5492.0,1573,3919.0,0.636,2416,45,0.667,0.286,0.99889,0.00110835,Existing Customer,Attrited Customer
8298,39,F,2,Doctorate,Divorced,Less than $40K,Blue,32,1,2,2,3554.0,747,2807.0,0.621,5152,90,0.765,0.21,0.00016471,0.99984,Existing Customer,Existing Customer
8299,44,F,2,High School,Unknown,Less than $40K,Blue,29,2,3,1,3170.0,2330,840.0,0.858,5357,91,0.978,0.735,0.00010545,0.99989,Existing Customer,Existing Customer
8300,49,F,2,Uneducated,Single,Unknown,Blue,40,2,3,1,2464.0,1601,863.0,0.649,4739,86,0.792,0.65,0.00011153,0.99989,Existing Customer,Existing Customer
8301,41,M,4,High School,Single,Less than $40K,Blue,21,2,3,1,3429.0,1504,1925.0,0.601,4015,76,1.0,0.439,0.0001106,0.99989,Existing Customer,Existing Customer
8302,50,M,2,Graduate,Married,$60K - $80K,Blue,45,2,1,0,2021.0,1578,443.0,0.761,5298,71,0.919,0.781,2.0316e-05,0.99998,Existing Customer,Existing Customer
8303,54,F,4,College,Married,Less than $40K,Blue,41,1,5,2,2444.0,1313,1131.0,0.689,4609,61,0.794,0.537,0.00020484,0.9998,Existing Customer,Existing Customer
8304,39,F,1,High School,Married,Unknown,Blue,36,1,3,2,2751.0,1158,1593.0,0.821,4861,82,0.822,0.421,0.00016413,0.99984,Existing Customer,Existing Customer
8305,52,F,2,Unknown,Single,$40K - $60K,Blue,44,2,3,3,9017.0,2359,6658.0,0.895,4552,81,0.8,0.262,0.00033251,0.99967,Existing Customer,Existing Customer
8306,51,F,1,Graduate,Married,$40K - $60K,Blue,43,2,2,2,2107.0,1663,444.0,0.712,4841,88,0.725,0.789,0.00010684,0.99989,Existing Customer,Existing Customer
8307,46,F,1,Unknown,Single,Less than $40K,Blue,39,2,2,1,2029.0,1074,955.0,0.514,4802,90,0.8,0.529,7.0819e-05,0.99993,Existing Customer,Existing Customer
8308,48,M,3,College,Married,$120K +,Blue,36,2,3,2,32777.0,0,32777.0,0.665,4520,75,0.923,0.0,0.00018146,0.99982,Existing Customer,Existing Customer
8309,50,M,2,Graduate,Married,$120K +,Blue,41,1,3,3,4607.0,0,4607.0,0.898,4793,88,0.63,0.0,0.00030251,0.9997,Existing Customer,Existing Customer
8310,52,F,1,Unknown,Married,Unknown,Blue,45,2,4,0,23486.0,0,23486.0,0.616,4530,74,0.762,0.0,8.2736e-05,0.99992,Existing Customer,Existing Customer
8311,54,F,2,High School,Married,Unknown,Blue,47,2,3,3,1997.0,0,1997.0,0.825,4961,82,0.783,0.0,0.00029408,0.99971,Existing Customer,Existing Customer
8312,40,F,5,College,Married,$40K - $60K,Blue,36,2,3,2,3144.0,1787,1357.0,0.685,4758,67,0.558,0.568,0.00018054,0.99982,Existing Customer,Existing Customer
8313,47,F,4,Post-Graduate,Divorced,$40K - $60K,Blue,40,2,2,3,2725.0,1851,874.0,0.687,4904,85,0.7,0.679,0.00023623,0.99976,Existing Customer,Existing Customer
8314,53,F,2,High School,Single,Less than $40K,Blue,36,2,2,3,1874.0,994,880.0,0.713,4194,78,0.857,0.53,0.0001861,0.99981,Existing Customer,Existing Customer
8315,45,M,3,Uneducated,Single,$120K +,Blue,35,2,3,5,7135.0,2517,4618.0,0.631,2305,42,0.448,0.353,0.99895,0.00104798,Existing Customer,Attrited Customer
8316,35,F,4,Uneducated,Married,Unknown,Blue,25,2,3,2,3379.0,587,2792.0,0.67,5121,80,0.702,0.174,0.00019396,0.99981,Existing Customer,Existing Customer
8317,48,F,3,Unknown,Married,$40K - $60K,Blue,36,1,6,2,2804.0,1057,1747.0,0.576,5033,81,0.8,0.377,0.00016195,0.99984,Existing Customer,Existing Customer
8318,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,38,2,1,2,16553.0,0,16553.0,0.488,4797,82,0.907,0.0,5.663e-05,0.99994,Existing Customer,Existing Customer
8319,41,F,3,Doctorate,Single,Unknown,Blue,36,2,3,6,2246.0,0,2246.0,0.725,3607,51,0.821,0.0,0.99958,0.00042446,Existing Customer,Attrited Customer
8320,42,F,4,Uneducated,Single,Unknown,Blue,36,1,4,1,2875.0,1892,983.0,0.75,4577,81,0.688,0.658,0.00014137,0.99986,Existing Customer,Existing Customer
8321,51,F,1,Unknown,Married,Unknown,Blue,35,1,2,3,3668.0,0,3668.0,0.655,4753,87,0.812,0.0,0.00019751,0.9998,Existing Customer,Existing Customer
8322,45,F,3,High School,Single,$40K - $60K,Blue,36,2,3,3,2853.0,2517,336.0,0.595,4971,65,0.757,0.882,0.00030516,0.99969,Existing Customer,Existing Customer
8323,50,F,3,Graduate,Single,Less than $40K,Blue,41,2,2,2,2382.0,1419,963.0,0.78,4563,89,0.712,0.596,0.00011811,0.99988,Existing Customer,Existing Customer
8324,54,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,2830.0,1779,1051.0,0.883,4854,74,0.947,0.629,0.00011256,0.99989,Existing Customer,Existing Customer
8325,47,F,3,Unknown,Married,Unknown,Blue,27,1,3,3,24987.0,824,24163.0,0.691,3995,64,0.561,0.033,0.00034503,0.99965,Existing Customer,Existing Customer
8326,52,F,4,Graduate,Married,Less than $40K,Blue,45,1,1,3,3705.0,2168,1537.0,0.662,4452,89,0.894,0.585,9.7154e-05,0.9999,Existing Customer,Existing Customer
8327,49,F,3,Graduate,Single,Less than $40K,Blue,43,6,3,4,1675.0,0,1675.0,0.76,2622,53,0.71,0.0,0.99814,0.00186317,Existing Customer,Attrited Customer
8328,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,2,3,3,1439.0,0,1439.0,0.638,5047,79,0.837,0.0,0.00032275,0.99968,Existing Customer,Existing Customer
8329,54,F,3,Unknown,Single,$40K - $60K,Blue,41,1,3,2,4440.0,0,4440.0,0.639,3720,89,0.894,0.0,0.00020516,0.99979,Existing Customer,Existing Customer
8330,52,F,1,High School,Married,Less than $40K,Blue,44,1,1,1,2563.0,1765,798.0,0.857,4515,77,0.925,0.689,3.0307e-05,0.99997,Existing Customer,Existing Customer
8331,46,F,4,High School,Married,Less than $40K,Blue,33,1,3,0,1896.0,1738,158.0,0.647,4588,75,0.923,0.917,6.765e-05,0.99993,Existing Customer,Existing Customer
8332,39,F,3,Unknown,Married,Less than $40K,Blue,26,5,2,5,2190.0,0,2190.0,0.691,2338,40,0.6,0.0,0.99845,0.00154849,Existing Customer,Attrited Customer
8333,55,F,0,Uneducated,Married,Less than $40K,Blue,44,1,1,3,2596.0,1929,667.0,0.609,4726,87,0.812,0.743,8.1736e-05,0.99992,Existing Customer,Existing Customer
8334,44,F,2,Graduate,Single,$40K - $60K,Blue,35,2,3,4,4196.0,561,3635.0,0.741,2558,38,0.652,0.134,0.99807,0.00193323,Existing Customer,Attrited Customer
8335,43,F,3,Uneducated,Single,Less than $40K,Blue,25,2,3,3,1616.0,966,650.0,0.647,4774,74,0.805,0.598,0.00032275,0.99968,Existing Customer,Existing Customer
8336,42,M,5,Uneducated,Single,$60K - $80K,Blue,36,1,1,2,6618.0,1738,4880.0,0.72,5022,76,0.854,0.263,5.8465e-05,0.99994,Existing Customer,Existing Customer
8337,50,F,4,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2477.0,0,2477.0,0.445,2037,43,0.387,0.0,0.99518,0.00481999,Existing Customer,Attrited Customer
8338,38,F,3,High School,Single,$40K - $60K,Blue,25,1,1,2,3040.0,1908,1132.0,0.758,5616,73,0.659,0.628,5.5559e-05,0.99994,Existing Customer,Existing Customer
8339,41,M,3,Unknown,Single,$60K - $80K,Blue,32,1,3,3,4697.0,1046,3651.0,0.313,1679,29,0.318,0.223,0.99711,0.00288892,Existing Customer,Attrited Customer
8340,51,M,4,College,Married,$40K - $60K,Blue,36,2,3,1,4436.0,2222,2214.0,0.731,4460,85,0.771,0.501,0.00011061,0.99989,Existing Customer,Existing Customer
8341,44,F,2,Graduate,Divorced,Less than $40K,Silver,25,2,2,2,13138.0,0,13138.0,0.546,3881,77,0.791,0.0,0.00010284,0.9999,Existing Customer,Existing Customer
8342,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473,0.99462,0.00538,Existing Customer,Attrited Customer
8343,38,F,3,College,Married,Less than $40K,Blue,36,1,2,3,3297.0,1554,1743.0,0.605,4636,86,0.72,0.471,0.00019313,0.99981,Existing Customer,Existing Customer
8344,46,M,2,Graduate,Single,$60K - $80K,Blue,34,1,3,2,6272.0,1434,4838.0,1.172,4514,66,1.2,0.229,0.00017987,0.99982,Existing Customer,Existing Customer
8345,54,M,3,College,Single,$40K - $60K,Blue,42,1,2,1,5608.0,1775,3833.0,0.522,4325,77,0.75,0.317,6.9248e-05,0.99993,Existing Customer,Existing Customer
8346,42,M,4,Unknown,Married,$60K - $80K,Blue,32,1,1,2,9906.0,1759,8147.0,0.785,4033,76,1.0,0.178,6.3492e-05,0.99994,Existing Customer,Existing Customer
8347,30,F,0,Graduate,Married,Less than $40K,Blue,36,2,2,2,1621.0,1046,575.0,0.729,5247,84,0.615,0.645,9.7673e-05,0.9999,Existing Customer,Existing Customer
8348,49,F,4,Uneducated,Married,Less than $40K,Blue,38,1,3,3,2305.0,1173,1132.0,0.818,5106,74,0.762,0.509,0.0003262,0.99967,Existing Customer,Existing Customer
8349,54,F,1,Uneducated,Single,$40K - $60K,Blue,43,1,3,2,9525.0,2517,7008.0,0.669,4804,79,0.881,0.264,0.0001736,0.99983,Existing Customer,Existing Customer
8350,41,M,3,Unknown,Single,$80K - $120K,Blue,32,1,3,4,4742.0,2221,2521.0,0.464,2422,41,0.464,0.468,0.9983,0.00169532,Existing Customer,Attrited Customer
8351,51,M,4,Graduate,Single,$120K +,Blue,36,2,1,1,3168.0,2147,1021.0,0.663,4674,71,0.821,0.678,3.4833e-05,0.99997,Existing Customer,Existing Customer
8352,37,F,3,College,Married,Less than $40K,Blue,27,2,1,3,2939.0,1388,1551.0,0.69,5076,84,0.826,0.472,9.3457e-05,0.99991,Existing Customer,Existing Customer
8353,44,F,1,High School,Divorced,Less than $40K,Blue,32,1,1,2,2724.0,1288,1436.0,0.613,4171,75,1.206,0.473,5.0256e-05,0.99995,Existing Customer,Existing Customer
8354,46,F,2,Unknown,Married,Unknown,Blue,36,2,3,0,6990.0,876,6114.0,0.752,4861,77,0.638,0.125,7.2936e-05,0.99993,Existing Customer,Existing Customer
8355,45,M,2,High School,Unknown,$60K - $80K,Blue,32,1,2,3,1870.0,0,1870.0,0.761,4891,65,0.806,0.0,0.0001861,0.99981,Existing Customer,Existing Customer
8356,55,F,4,Graduate,Married,$40K - $60K,Blue,41,1,1,3,1438.3,0,1438.3,0.861,4885,88,0.63,0.0,9.7154e-05,0.9999,Existing Customer,Existing Customer
8357,55,F,1,High School,Married,$40K - $60K,Blue,46,2,4,3,4629.0,710,3919.0,0.788,2877,49,0.581,0.153,0.99701,0.00298772,Existing Customer,Attrited Customer
8358,50,M,3,Graduate,Single,$120K +,Blue,33,1,2,2,34516.0,1134,33382.0,0.585,4520,73,0.659,0.033,0.00011811,0.99988,Existing Customer,Existing Customer
8359,36,F,3,Unknown,Single,Less than $40K,Blue,36,4,3,0,1558.0,261,1297.0,0.775,2424,40,0.6,0.168,0.98696,0.01304,Existing Customer,Attrited Customer
8360,45,M,4,Doctorate,Married,$60K - $80K,Blue,37,1,2,2,13093.0,2517,10576.0,0.426,2032,39,0.444,0.192,0.99425,0.00575,Existing Customer,Attrited Customer
8361,45,F,5,Unknown,Divorced,$40K - $60K,Blue,33,2,2,3,1438.3,0,1438.3,0.739,5346,84,0.787,0.0,0.00021724,0.99978,Existing Customer,Existing Customer
8362,41,F,3,Unknown,Unknown,$40K - $60K,Blue,36,2,6,2,4451.0,0,4451.0,0.726,4456,75,0.974,0.0,0.00016195,0.99984,Existing Customer,Existing Customer
8363,44,M,4,Uneducated,Single,$60K - $80K,Blue,36,1,2,1,6426.0,0,6426.0,0.592,4892,80,0.818,0.0,7.4017e-05,0.99993,Existing Customer,Existing Customer
8364,47,F,5,Graduate,Single,Less than $40K,Blue,36,1,2,1,2761.0,1950,811.0,0.582,4510,88,0.66,0.706,7.0865e-05,0.99993,Existing Customer,Existing Customer
8365,38,F,1,High School,Single,$40K - $60K,Blue,36,1,2,3,2148.0,1103,1045.0,0.602,4711,64,0.882,0.514,0.00017468,0.99983,Existing Customer,Existing Customer
8366,49,F,4,Graduate,Divorced,$40K - $60K,Blue,30,1,3,3,2485.0,1648,837.0,0.595,4208,71,0.919,0.663,0.00031726,0.99968,Existing Customer,Existing Customer
8367,39,F,4,Graduate,Single,$40K - $60K,Blue,25,2,3,3,3394.0,2517,877.0,0.689,5421,75,0.829,0.742,0.00031726,0.99968,Existing Customer,Existing Customer
8368,50,F,3,High School,Married,$40K - $60K,Blue,40,1,3,3,3367.0,1747,1620.0,0.769,5657,91,0.517,0.519,0.00030516,0.99969,Existing Customer,Existing Customer
8369,50,F,0,High School,Married,$40K - $60K,Blue,43,2,3,1,4154.0,1060,3094.0,0.544,4325,86,0.72,0.255,9.0493e-05,0.99991,Existing Customer,Existing Customer
8370,47,F,3,Unknown,Married,Less than $40K,Blue,37,2,2,2,2154.0,1628,526.0,0.665,4538,74,0.762,0.756,0.00012982,0.99987,Existing Customer,Existing Customer
8371,54,F,4,Graduate,Divorced,Less than $40K,Blue,43,1,2,1,2506.0,1784,722.0,0.729,4504,80,1.051,0.712,7.1987e-05,0.99993,Existing Customer,Existing Customer
8372,46,F,3,College,Divorced,Less than $40K,Blue,38,1,1,3,1774.0,1115,659.0,0.686,3474,60,0.667,0.629,9.3457e-05,0.99991,Existing Customer,Existing Customer
8373,43,F,2,Unknown,Single,Unknown,Blue,27,1,3,3,3287.0,1697,1590.0,0.711,5236,77,1.026,0.516,0.00033251,0.99967,Existing Customer,Existing Customer
8374,42,F,3,High School,Married,Unknown,Blue,30,1,1,2,1821.0,935,886.0,0.781,4786,87,0.776,0.513,5.5559e-05,0.99994,Existing Customer,Existing Customer
8375,49,M,4,High School,Unknown,$80K - $120K,Blue,31,2,3,3,34516.0,2517,31999.0,0.71,3990,65,1.031,0.073,0.00030842,0.99969,Existing Customer,Existing Customer
8376,45,F,4,Uneducated,Single,$40K - $60K,Blue,36,1,1,3,3918.0,2070,1848.0,0.76,4700,69,0.643,0.528,9.9893e-05,0.9999,Existing Customer,Existing Customer
8377,49,F,1,Graduate,Married,Unknown,Blue,39,1,1,3,5455.0,2091,3364.0,0.748,4349,58,0.812,0.383,8.6952e-05,0.99991,Existing Customer,Existing Customer
