"CLIENTNUM,""Attrition_Flag"",""Customer_Age"",""Gender"",""Dependent_count"",""Education_Level"",""Marital_Status"",""Income_Category"",""Card_Category"",""Months_on_book"",""Total_Relationship_Count"",""Months_Inactive_12_mon"",""Contacts_Count_12_mon"",""Credit_Limit"",""Total_Revolving_Bal"",""Avg_Open_To_Buy"",""Total_Amt_Chng_Q4_Q1"",""Total_Trans_Amt"",""Total_Trans_Ct"",""Total_Ct_Chng_Q4_Q1"",""Avg_Utilization_Ratio"",""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"",""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"""
"714112383,""Existing Customer"",53,""M"",2,""Graduate"",""Married"",""$120K +"",""Blue"",43,6,3,2,5882,2335,3547,0.579,1380,30,0.667,0.397,0.00017987,0.99982"
"717994608,""Existing Customer"",51,""M"",0,""Graduate"",""Married"",""$80K - $120K"",""Blue"",40,4,3,2,7158,0,7158,0.904,2113,60,0.875,0,0.00015435,0.99985"
"798558783,""Existing Customer"",47,""M"",3,""Graduate"",""Married"",""Less than $40K"",""Blue"",41,6,1,4,5833,1747,4086,0.551,3732,75,0.531,0.3,0.00016399,0.99984"
"716875083,""Existing Customer"",26,""F"",0,""High School"",""Single"",""$40K - $60K"",""Blue"",36,6,3,4,4152,0,4152,0.804,2351,42,0.312,0,0.00043049,0.99957"
"714603558,""Existing Customer"",37,""M"",2,""High School"",""Single"",""$40K - $60K"",""Blue"",24,6,2,3,11699,1758,9941,0.869,2007,46,1,0.15,0.0001861,0.99981"
"789903708,""Existing Customer"",45,""F"",2,""Uneducated"",""Single"",""$40K - $60K"",""Blue"",35,6,3,2,4505,1562,2943,0.604,3968,68,0.619,0.347,0.00018494,0.99982"
"801989733,""Existing Customer"",55,""M"",2,""Uneducated"",""Single"",""$60K - $80K"",""Blue"",48,6,3,2,7667,1193,6474,1.101,3915,76,0.617,0.156,0.00018494,0.99982"
"789504183,""Existing Customer"",37,""M"",4,""Graduate"",""Single"",""$120K +"",""Blue"",28,3,3,4,34516,0,34516,0.572,2574,62,0.771,0,0.00054115,0.99946"
"714574083,""Existing Customer"",36,""F"",3,""Graduate"",""Single"",""Less than $40K"",""Blue"",31,3,2,3,2937,2159,778,0.67,2511,51,0.7,0.735,0.00019864,0.9998"
"717978033,""Existing Customer"",36,""F"",1,""High School"",""Single"",""Less than $40K"",""Blue"",36,5,3,4,5257,1572,3685,0.732,2822,73,0.659,0.299,0.00047086,0.99953"
"711256908,""Existing Customer"",39,""M"",2,""High School"",""Single"",""$60K - $80K"",""Blue"",28,6,3,3,10331,957,9374,0.699,3695,81,0.653,0.093,0.00029408,0.99971"
"721023708,""Existing Customer"",47,""M"",4,""Uneducated"",""Married"",""$60K - $80K"",""Blue"",36,3,3,3,17557,0,17557,0.667,2142,62,0.378,0,0.0003262,0.99967"
"714522258,""Existing Customer"",56,""F"",2,""Graduate"",""Married"",""Less than $40K"",""Blue"",48,6,3,2,4366,1590,2776,0.475,1596,37,0.423,0.364,0.00017987,0.99982"
"714247458,""Existing Customer"",56,""F"",4,""Uneducated"",""Single"",""Unknown"",""Blue"",46,6,2,2,8037,2276,5761,0.406,3271,71,0.543,0.283,0.00012274,0.99988"
"780416433,""Existing Customer"",38,""M"",2,""Unknown"",""Married"",""Less than $40K"",""Blue"",25,4,1,3,8740,734,8006,1.072,2169,38,0.652,0.084,0.00010183,0.9999"
"713644758,""Existing Customer"",49,""M"",3,""Graduate"",""Single"",""$120K +"",""Blue"",36,6,2,3,8514,2013,6501,0.664,4098,74,0.542,0.236,0.00019864,0.9998"
"712700358,""Existing Customer"",36,""F"",4,""Uneducated"",""Single"",""Less than $40K"",""Blue"",26,4,3,2,2002,1377,625,0.671,2411,60,0.714,0.688,0.00019396,0.99981"
"779873508,""Existing Customer"",51,""F"",0,""High School"",""Married"",""Less than $40K"",""Blue"",35,5,3,4,3132,1815,1317,1.018,3607,60,0.935,0.58,0.00043049,0.99957"
"779342958,""Existing Customer"",26,""F"",0,""College"",""Married"",""$40K - $60K"",""Blue"",13,2,3,3,2010,1070,940,0.906,3625,85,0.635,0.532,0.00025239,0.99975"
"711738333,""Existing Customer"",34,""M"",2,""Graduate"",""Married"",""$80K - $120K"",""Blue"",23,6,2,3,7567,1776,5791,1.275,2361,45,0.875,0.235,0.00019143,0.99981"
"709413933,""Attrited Customer"",56,""M"",2,""High School"",""Single"",""$40K - $60K"",""Blue"",40,2,6,4,2381,651,1730,0.592,1920,46,0.586,0.273,0.99748,0.00251777"
"720323208,""Existing Customer"",43,""M"",2,""Graduate"",""Married"",""$120K +"",""Silver"",31,6,2,4,34516,2398,32118,0.917,4976,88,0.692,0.069,0.00029507,0.9997"
"708132783,""Existing Customer"",47,""F"",3,""Uneducated"",""Single"",""Unknown"",""Blue"",42,6,2,2,16411,1179,15232,0.849,3929,71,0.732,0.072,0.00012144,0.99988"
"713372583,""Existing Customer"",42,""F"",4,""High School"",""Single"",""Less than $40K"",""Blue"",19,3,2,0,1438.3,0,1438.3,0.676,3786,67,0.523,0,4.2806e-05,0.99996"
"710092683,""Existing Customer"",38,""M"",2,""College"",""Married"",""$80K - $120K"",""Blue"",30,2,3,2,3735,1421,2314,0.57,1837,47,0.741,0.38,0.00017488,0.99983"
"779284833,""Existing Customer"",55,""M"",2,""Post-Graduate"",""Single"",""$60K - $80K"",""Blue"",37,3,3,1,22127,1799,20328,0.758,3591,63,0.75,0.081,0.00012764,0.99987"
"713426358,""Existing Customer"",28,""F"",0,""College"",""Married"",""Unknown"",""Blue"",36,3,2,3,5685,0,5685,1.334,2395,62,1,0,0.00015971,0.99984"
"717132633,""Existing Customer"",62,""M"",0,""Uneducated"",""Single"",""$40K - $60K"",""Blue"",50,3,2,2,7348,1466,5882,1.236,3066,61,0.694,0.2,0.00010043,0.9999"
"714967233,""Attrited Customer"",52,""M"",2,""Doctorate"",""Married"",""$120K +"",""Blue"",34,3,2,3,11188,0,11188,0.658,2109,47,0.621,0,0.9964,0.00359603"
"767587833,""Existing Customer"",44,""M"",3,""Unknown"",""Single"",""$120K +"",""Blue"",37,3,1,5,3650,2512,1138,0.739,4599,75,0.471,0.688,0.00031189,0.99969"
"714954033,""Existing Customer"",29,""F"",0,""Post-Graduate"",""Single"",""Less than $40K"",""Blue"",36,5,2,3,5076,1223,3853,0.83,2675,57,0.629,0.241,0.0001933,0.99981"
"716154258,""Existing Customer"",48,""M"",4,""Doctorate"",""Unknown"",""$60K - $80K"",""Silver"",38,3,2,2,32658,1482,31176,0.941,2023,37,0.542,0.045,0.00015608,0.99984"
"755399433,""Existing Customer"",43,""M"",3,""Uneducated"",""Married"",""$80K - $120K"",""Blue"",36,6,1,2,28634,926,27708,0.622,4549,68,0.659,0.032,5.8763e-05,0.99994"
"709876008,""Existing Customer"",49,""F"",2,""Post-Graduate"",""Single"",""Less than $40K"",""Blue"",36,3,1,3,3414,1473,1941,0.597,1803,49,1.13,0.431,0.000109,0.99989"
"709918158,""Existing Customer"",43,""M"",3,""High School"",""Married"",""$80K - $120K"",""Blue"",23,5,6,1,12315,0,12315,0.895,2028,51,0.545,0,8.6381e-05,0.99991"
"713350908,""Existing Customer"",41,""F"",2,""Uneducated"",""Married"",""$40K - $60K"",""Blue"",36,5,3,3,2690,1912,778,0.692,3636,68,0.7,0.711,0.00031104,0.99969"
"715759458,""Existing Customer"",43,""M"",3,""Graduate"",""Single"",""$80K - $120K"",""Blue"",31,6,2,4,12165,0,12165,1.16,4066,74,0.682,0,0.00033886,0.99966"
"713976258,""Existing Customer"",51,""F"",3,""Graduate"",""Single"",""Less than $40K"",""Blue"",46,4,1,3,1792,989,803,1.202,3102,63,0.703,0.552,9.6126e-05,0.9999"
"790174608,""Existing Customer"",37,""M"",1,""Doctorate"",""Single"",""$80K - $120K"",""Blue"",30,6,3,2,19300,1181,18119,0.764,2660,70,0.795,0.061,0.00024431,0.99976"
"771335358,""Existing Customer"",37,""M"",2,""College"",""Divorced"",""$40K - $60K"",""Blue"",24,3,3,4,8120,2098,6022,0.826,3161,54,0.688,0.258,0.00050168,0.9995"
"708382083,""Existing Customer"",49,""M"",5,""High School"",""Married"",""$80K - $120K"",""Blue"",36,6,2,2,2292,0,2292,0.976,2584,60,0.5,0,0.00011423,0.99989"
"771829758,""Existing Customer"",36,""M"",3,""Uneducated"",""Married"",""$80K - $120K"",""Blue"",25,6,3,3,21434,1345,20089,0.603,2143,46,0.586,0.063,0.00032275,0.99968"
"767333808,""Existing Customer"",50,""F"",2,""Graduate"",""Unknown"",""Less than $40K"",""Blue"",43,5,3,4,3424,0,3424,0.765,4929,74,0.574,0,0.000516,0.99948"
"721385433,""Existing Customer"",64,""M"",0,""Unknown"",""Married"",""Less than $40K"",""Blue"",51,3,3,4,2787,1201,1586,0.372,1662,39,0.625,0.431,0.00048673,0.99951"
"794293908,""Existing Customer"",36,""F"",3,""College"",""Single"",""Unknown"",""Blue"",30,3,2,3,8696,1482,7214,1.002,2847,67,0.971,0.17,0.00019313,0.99981"
"720409608,""Existing Customer"",45,""M"",3,""High School"",""Married"",""$120K +"",""Blue"",35,6,2,3,32446,1974,30472,0.621,1717,39,0.696,0.061,0.00019311,0.99981"
"717830583,""Existing Customer"",41,""M"",2,""Graduate"",""Married"",""$80K - $120K"",""Blue"",36,6,3,3,9133,2140,6993,0.649,4101,88,0.63,0.234,0.00030251,0.9997"
"715455708,""Existing Customer"",47,""M"",3,""Graduate"",""Single"",""$80K - $120K"",""Blue"",37,3,3,2,5116,1468,3648,0.91,2361,49,0.633,0.287,0.00018665,0.99981"
"719108358,""Existing Customer"",39,""M"",2,""Post-Graduate"",""Married"",""$80K - $120K"",""Blue"",31,5,2,1,18974,2517,16457,1.369,2783,56,1,0.133,8.0767e-05,0.99992"
"769323183,""Existing Customer"",51,""M"",4,""Uneducated"",""Single"",""$120K +"",""Blue"",45,6,2,3,12101,2517,9584,0.733,2086,44,0.76,0.208,0.00020643,0.99979"
"820020258,""Existing Customer"",55,""F"",1,""High School"",""Single"",""$40K - $60K"",""Blue"",46,5,3,4,5379,962,4417,0.827,1778,40,0.29,0.179,0.00047086,0.99953"
"719234883,""Existing Customer"",57,""M"",3,""Graduate"",""Single"",""$120K +"",""Blue"",49,5,3,3,32676,2134,30542,0.797,3990,88,0.76,0.065,0.0003139,0.99969"
"807349158,""Existing Customer"",36,""M"",4,""Doctorate"",""Divorced"",""$120K +"",""Blue"",31,4,3,4,34516,1491,33025,0.93,2243,60,0.935,0.043,0.00078294,0.99922"
"710799783,""Existing Customer"",35,""M"",2,""Unknown"",""Married"",""$120K +"",""Blue"",36,4,3,4,15202,1779,13423,1.392,3143,60,0.579,0.117,0.00056716,0.99943"
"778456983,""Existing Customer"",38,""F"",2,""Unknown"",""Single"",""Less than $40K"",""Blue"",23,5,3,3,2222,1205,1017,0.395,1823,49,0.361,0.542,0.00033251,0.99967"
"708644208,""Existing Customer"",39,""F"",2,""Graduate"",""Single"",""$40K - $60K"",""Blue"",34,5,2,4,5858,0,5858,0.853,3355,77,0.604,0,0.00032656,0.99967"
"711659958,""Existing Customer"",65,""F"",0,""Graduate"",""Married"",""$40K - $60K"",""Blue"",56,4,2,1,2692,1869,823,0.744,1594,36,0.895,0.694,5.8902e-05,0.99994"
"798988983,""Existing Customer"",51,""F"",2,""Uneducated"",""Married"",""Less than $40K"",""Blue"",45,6,3,2,7165,2037,5128,0.83,3553,78,0.902,0.284,0.00018494,0.99982"
"710760258,""Existing Customer"",50,""F"",3,""High School"",""Married"",""Less than $40K"",""Blue"",38,4,3,4,1438.3,0,1438.3,1.084,4740,81,0.653,0,0.00052052,0.99948"
"799700208,""Existing Customer"",38,""M"",2,""Graduate"",""Single"",""$60K - $80K"",""Silver"",32,5,1,1,26988,1587,25401,0.968,3732,70,0.795,0.059,3.0011e-05,0.99997"
"772401933,""Existing Customer"",36,""F"",1,""Unknown"",""Single"",""Less than $40K"",""Blue"",26,3,3,2,2517,0,2517,0.946,3569,62,0.771,0,0.00018558,0.99981"
"787460883,""Attrited Customer"",41,""M"",3,""Uneducated"",""Married"",""$40K - $60K"",""Blue"",28,3,3,4,11091,0,11091,0.522,1234,34,0.308,0,0.99819,0.00181217"
"770937183,""Existing Customer"",40,""F"",4,""Graduate"",""Single"",""Less than $40K"",""Silver"",27,3,1,2,10745,2084,8661,0.847,3502,87,0.933,0.194,5.2192e-05,0.99995"
"715468083,""Existing Customer"",40,""F"",2,""Doctorate"",""Married"",""Unknown"",""Silver"",36,3,2,4,34516,1686,32830,0.562,3146,66,0.65,0.049,0.00042696,0.99957"
"807161508,""Existing Customer"",26,""M"",1,""Unknown"",""Single"",""Less than $40K"",""Blue"",20,6,3,2,2590,1748,842,0.626,2804,52,0.486,0.675,0.00018558,0.99981"
"772268058,""Existing Customer"",46,""F"",4,""Uneducated"",""Single"",""Less than $40K"",""Blue"",35,5,2,3,2722,1473,1249,0.737,3129,69,0.683,0.541,0.00020643,0.99979"
"710166783,""Existing Customer"",49,""F"",1,""Graduate"",""Married"",""Less than $40K"",""Blue"",36,3,3,0,8228,0,8228,0.942,4277,80,0.702,0,6.2282e-05,0.99994"
"804820233,""Existing Customer"",38,""M"",2,""Unknown"",""Divorced"",""$80K - $120K"",""Blue"",33,6,3,2,11777,1781,9996,0.565,2763,62,0.879,0.151,0.00019771,0.9998"
"708758658,""Existing Customer"",49,""M"",4,""Graduate"",""Married"",""$80K - $120K"",""Blue"",39,5,1,1,34516,543,33973,0.745,3951,76,0.9,0.016,3.4833e-05,0.99997"
"714011358,""Existing Customer"",38,""M"",3,""Graduate"",""Divorced"",""$80K - $120K"",""Blue"",24,5,1,3,14821,0,14821,0.661,2876,60,0.622,0,9.6126e-05,0.9999"
"712401033,""Existing Customer"",36,""M"",1,""Unknown"",""Single"",""Less than $40K"",""Blue"",23,4,3,1,1438.3,928,510.3,0.851,2186,59,0.686,0.645,0.00011192,0.99989"
"771212508,""Existing Customer"",34,""F"",2,""Unknown"",""Single"",""Less than $40K"",""Blue"",21,6,3,4,6131,1270,4861,0.913,2825,93,0.824,0.207,0.00056716,0.99943"
"821150958,""Existing Customer"",52,""M"",5,""Graduate"",""Single"",""$80K - $120K"",""Blue"",47,3,1,1,2047,665,1382,0.605,3452,66,0.692,0.325,3.429e-05,0.99997"
"792272658,""Existing Customer"",40,""M"",3,""Graduate"",""Single"",""$80K - $120K"",""Blue"",34,3,3,4,22380,1220,21160,0.884,3756,73,0.78,0.055,0.00053543,0.99946"
"809818008,""Existing Customer"",36,""M"",3,""Uneducated"",""Married"",""$80K - $120K"",""Blue"",31,3,3,5,12893,1620,11273,0.576,2300,60,0.463,0.126,0.00095231,0.99905"
"803231058,""Existing Customer"",53,""M"",3,""High School"",""Single"",""Less than $40K"",""Blue"",47,5,1,1,3351,1474,1877,0.393,4294,66,0.737,0.44,3.3505e-05,0.99997"
"715698633,""Existing Customer"",40,""F"",2,""Unknown"",""Married"",""Less than $40K"",""Blue"",36,3,1,1,5093,2376,2717,0.822,2341,57,0.541,0.467,3.6508e-05,0.99996"
"720450108,""Existing Customer"",54,""M"",1,""Graduate"",""Married"",""$40K - $60K"",""Blue"",44,5,1,1,1438.3,0,1438.3,0.576,1585,37,0.609,0,3.1176e-05,0.99997"
"719076858,""Existing Customer"",34,""M"",4,""College"",""Single"",""$60K - $80K"",""Blue"",20,5,1,2,2165,1952,213,0.822,2651,81,0.841,0.902,5.6158e-05,0.99994"
"720016308,""Existing Customer"",62,""F"",1,""Unknown"",""Single"",""Less than $40K"",""Blue"",54,4,2,2,1927,1319,608,0.672,4199,77,0.75,0.684,0.00011743,0.99988"
"712443558,""Existing Customer"",39,""F"",1,""College"",""Single"",""Unknown"",""Blue"",36,6,1,1,22125,0,22125,0.645,1994,57,0.727,0,3.031e-05,0.99997"
"711835758,""Existing Customer"",50,""M"",3,""Graduate"",""Married"",""$120K +"",""Blue"",42,4,5,3,34516,2099,32417,0.449,1756,35,0.25,0.061,0.0003506,0.99965"
"709284333,""Existing Customer"",36,""M"",1,""Uneducated"",""Divorced"",""$120K +"",""Blue"",28,6,3,2,5260,1116,4144,0.664,2546,62,0.879,0.212,0.0001736,0.99983"
"788122533,""Existing Customer"",56,""F"",1,""Graduate"",""Married"",""Less than $40K"",""Blue"",48,6,2,2,1438.3,0,1438.3,0.706,1336,32,0.882,0,0.00010684,0.99989"
"709206333,""Attrited Customer"",44,""F"",4,""Graduate"",""Single"",""$40K - $60K"",""Blue"",30,3,4,4,4333,0,4333,0.463,1558,40,0.538,0,0.99847,0.00152587"
"713039808,""Existing Customer"",45,""M"",4,""College"",""Married"",""Less than $40K"",""Blue"",32,3,2,1,6637,0,6637,0.675,1801,48,0.6,0,6.9988e-05,0.99993"
"801700233,""Existing Customer"",36,""M"",2,""Graduate"",""Single"",""$120K +"",""Blue"",28,4,3,0,3174,2462,712,0.772,3140,74,0.721,0.776,6.6354e-05,0.99993"
"716815308,""Existing Customer"",44,""F"",2,""Uneducated"",""Married"",""Less than $40K"",""Blue"",36,4,2,5,4396,1489,2907,1.258,3942,69,0.816,0.339,0.00058091,0.99942"
"821149008,""Attrited Customer"",52,""M"",2,""Graduate"",""Single"",""$80K - $120K"",""Blue"",48,6,2,4,34516,0,34516,0.539,1661,40,0.6,0,0.99695,0.00305189"
"720580383,""Existing Customer"",50,""F"",3,""Graduate"",""Married"",""Less than $40K"",""Blue"",37,3,2,4,1438.3,0,1438.3,0.868,3637,80,0.86,0,0.00033886,0.99966"
"780202908,""Existing Customer"",53,""F"",2,""Graduate"",""Single"",""Less than $40K"",""Blue"",43,3,3,4,6853,1480,5373,0.513,2833,70,0.556,0.216,0.000516,0.99948"
"787504158,""Existing Customer"",36,""F"",0,""Unknown"",""Married"",""Less than $40K"",""Blue"",24,4,3,2,2570,2230,340,0.686,1755,42,0.448,0.868,0.00016966,0.99983"
"716183283,""Existing Customer"",27,""F"",1,""College"",""Divorced"",""Less than $40K"",""Blue"",15,5,3,2,2166,890,1276,1.024,3563,70,0.892,0.411,0.00016415,0.99984"
"824168808,""Existing Customer"",31,""F"",1,""College"",""Divorced"",""Unknown"",""Blue"",27,4,6,3,3647,1480,2167,0.76,2271,60,0.364,0.406,0.00021793,0.99978"
"712936908,""Existing Customer"",36,""M"",3,""Unknown"",""Single"",""$60K - $80K"",""Blue"",36,3,1,1,11684,1786,9898,0.806,2969,88,0.796,0.153,3.7884e-05,0.99996"
"719855958,""Existing Customer"",41,""M"",4,""High School"",""Single"",""$60K - $80K"",""Blue"",28,6,1,4,4475,0,4475,0.706,3367,66,0.737,0,0.00016112,0.99984"
"710112933,""Existing Customer"",28,""M"",1,""Uneducated"",""Single"",""$60K - $80K"",""Blue"",18,6,3,2,16604,1716,14888,1.025,2580,61,0.649,0.103,0.0001736,0.99983"
"768364233,""Existing Customer"",59,""M"",1,""High School"",""Married"",""$40K - $60K"",""Blue"",53,6,2,5,5446,1885,3561,0.643,1505,33,0.32,0.346,0.00051556,0.99948"
"771725808,""Existing Customer"",43,""M"",3,""Uneducated"",""Unknown"",""$80K - $120K"",""Blue"",31,5,1,4,28700,769,27931,0.901,3395,71,0.578,0.027,0.00016861,0.99983"
"780686358,""Existing Customer"",41,""M"",3,""Unknown"",""Married"",""$60K - $80K"",""Blue"",30,3,1,1,2888,1676,1212,0.534,3798,58,0.812,0.58,3.7884e-05,0.99996"
"712762758,""Existing Customer"",46,""M"",2,""Graduate"",""Married"",""$60K - $80K"",""Blue"",34,4,2,0,9451,1280,8171,0.681,3179,79,0.975,0.135,4.1986e-05,0.99996"
"714392808,""Existing Customer"",51,""M"",3,""Unknown"",""Married"",""$80K - $120K"",""Blue"",43,3,4,5,13933,1019,12914,0.875,3504,62,0.771,0.073,0.00123,0.99877"
"713089458,""Existing Customer"",44,""M"",1,""High School"",""Married"",""Less than $40K"",""Blue"",33,5,2,2,6130,808,5322,0.747,3411,78,0.592,0.132,0.00010386,0.9999"
"826780683,""Existing Customer"",40,""M"",3,""Graduate"",""Married"",""$60K - $80K"",""Blue"",36,6,2,2,15008,0,15008,0.784,3943,85,0.771,0,0.00011811,0.99988"
"780251658,""Existing Customer"",32,""M"",1,""High School"",""Married"",""$40K - $60K"",""Blue"",18,4,1,4,4583,1586,2997,0.828,2395,57,0.781,0.346,0.00014421,0.99986"
"772273983,""Attrited Customer"",48,""M"",4,""Uneducated"",""Single"",""$40K - $60K"",""Blue"",37,1,3,4,5268,2191,3077,0.622,2138,40,0.429,0.416,0.99821,0.00179304"
"737944908,""Existing Customer"",58,""M"",2,""Unknown"",""Married"",""$60K - $80K"",""Blue"",51,4,2,2,14976,1463,13513,0.635,1599,36,0.565,0.098,0.00012511,0.99987"
"720688158,""Existing Customer"",37,""F"",3,""High School"",""Single"",""Less than $40K"",""Blue"",25,3,2,4,2282,0,2282,0.741,2751,68,0.659,0,0.00032942,0.99967"
"719902908,""Attrited Customer"",51,""M"",3,""Unknown"",""Married"",""$80K - $120K"",""Blue"",36,3,3,3,5130,0,5130,0.407,1434,31,0.292,0,0.99711,0.00288892"
"771682533,""Existing Customer"",43,""F"",3,""Unknown"",""Married"",""Less than $40K"",""Blue"",31,4,3,2,5702,0,5702,0.773,3928,75,0.744,0,0.00020516,0.99979"
"708193008,""Existing Customer"",41,""M"",4,""Uneducated"",""Single"",""$80K - $120K"",""Blue"",30,3,3,4,14480,0,14480,0.703,1616,43,0.654,0,0.0005564,0.99944"
"772449858,""Existing Customer"",51,""M"",3,""Graduate"",""Divorced"",""$40K - $60K"",""Blue"",41,5,3,4,7570,1388,6182,0.909,3849,70,0.591,0.183,0.00053543,0.99946"
"715992558,""Existing Customer"",52,""M"",2,""Doctorate"",""Married"",""$80K - $120K"",""Blue"",38,4,2,2,12878,1628,11250,0.542,1968,59,0.735,0.126,0.00016471,0.99984"
"708502908,""Existing Customer"",61,""M"",2,""High School"",""Single"",""$60K - $80K"",""Silver"",48,5,2,3,26218,0,26218,0.74,3925,88,0.833,0,0.00016815,0.99983"
"720132258,""Existing Customer"",49,""M"",3,""Post-Graduate"",""Single"",""$120K +"",""Silver"",36,6,1,5,34516,1323,33193,0.934,3422,78,0.529,0.038,0.00030168,0.9997"
"708704433,""Existing Customer"",36,""F"",3,""High School"",""Single"",""Unknown"",""Blue"",23,6,3,4,2804,2090,714,1.248,2812,77,1.081,0.745,0.00052052,0.99948"
"720906033,""Existing Customer"",35,""M"",1,""Graduate"",""Married"",""$40K - $60K"",""Blue"",25,5,4,4,5801,1176,4625,1.12,2987,52,0.857,0.203,0.00058531,0.99941"
"719961183,""Existing Customer"",63,""F"",0,""High School"",""Married"",""Less than $40K"",""Blue"",53,5,3,2,2271,1278,993,0.375,1550,33,0.65,0.563,0.00015005,0.99985"
"718838808,""Existing Customer"",36,""F"",1,""Post-Graduate"",""Married"",""Less than $40K"",""Blue"",23,6,3,3,3107,2354,753,1.248,2720,48,1.182,0.758,0.00033411,0.99967"
"710268858,""Existing Customer"",33,""F"",4,""Graduate"",""Single"",""Less than $40K"",""Blue"",22,5,1,2,2001,1217,784,0.775,3162,99,0.707,0.608,5.7762e-05,0.99994"
"788360283,""Existing Customer"",33,""M"",1,""Graduate"",""Single"",""$80K - $120K"",""Blue"",26,4,1,0,1438.3,0,1438.3,0.865,2557,55,0.618,0,1.9069e-05,0.99998"
"717914808,""Existing Customer"",65,""M"",1,""High School"",""Single"",""Unknown"",""Blue"",36,4,3,5,4465,703,3762,1.026,4044,66,0.65,0.157,0.00081456,0.99919"
"802884933,""Existing Customer"",61,""M"",1,""Graduate"",""Married"",""$60K - $80K"",""Blue"",55,6,2,3,3264,1348,1916,0.756,1665,32,0.524,0.413,0.00017969,0.99982"
"714436383,""Existing Customer"",44,""M"",4,""Graduate"",""Unknown"",""$80K - $120K"",""Blue"",34,4,3,2,26856,0,26856,0.581,4222,75,0.471,0,0.00018864,0.99981"
"718785483,""Existing Customer"",38,""M"",1,""Doctorate"",""Single"",""$80K - $120K"",""Silver"",29,6,3,3,34516,1435,33081,1.13,4238,85,0.809,0.042,0.00037126,0.99963"
"708816408,""Existing Customer"",41,""M"",4,""Uneducated"",""Single"",""$80K - $120K"",""Blue"",32,4,6,3,21756,0,21756,0.817,3063,71,0.511,0,0.00025751,0.99974"
"715363908,""Existing Customer"",44,""F"",4,""Uneducated"",""Married"",""Less than $40K"",""Blue"",26,4,1,2,4726,1551,3175,0.544,3658,70,0.628,0.328,5.9391e-05,0.99994"
"709163358,""Attrited Customer"",41,""M"",5,""Unknown"",""Single"",""$60K - $80K"",""Gold"",32,2,3,4,34516,2517,31999,0.465,1727,35,0.458,0.073,0.99852,0.0014793"
"827643858,""Existing Customer"",45,""F"",2,""Unknown"",""Single"",""Less than $40K"",""Blue"",41,6,2,2,5596,0,5596,0.833,3212,64,0.422,0,0.00012511,0.99987"
"711251133,""Existing Customer"",37,""M"",0,""Post-Graduate"",""Single"",""$80K - $120K"",""Blue"",27,5,2,3,15326,0,15326,1.159,2990,55,0.964,0,0.0001933,0.99981"
"716896833,""Existing Customer"",51,""M"",1,""Unknown"",""Single"",""$80K - $120K"",""Blue"",38,3,1,4,11373,1319,10054,0.693,1976,35,0.75,0.116,0.00016305,0.99984"
"789193383,""Existing Customer"",65,""M"",0,""Uneducated"",""Single"",""Less than $40K"",""Blue"",54,3,1,5,2644,1691,953,0.755,3495,70,0.628,0.64,0.00024128,0.99976"
